id,tableName,waiterName,orderTotal,taxAmount,currency,insertDate,updateDate,orderType,status,salesChannelName,paymentMethodName,customerId,orderNumber
272250565,,can,514.16,54.99,TRY,2025-03-17T18:17:51.2,2025-03-17T19:08:44.99,Paket Siparişi,Kapandı,Ana Kanal,,34791840,185
272251276,,can,463.16,49.54,TRY,2025-03-17T18:19:25.873,2025-03-17T19:08:49.47,Paket Siparişi,Kapandı,Ana Kanal,,35668089,186
272252286,,can,402.11,41.1,TRY,2025-03-17T18:21:52.007,2025-03-17T19:08:50.453,Paket Siparişi,Kapandı,Ana Kanal,,6484635,187
272253143,,can,470.9,4.66,TRY,2025-03-17T18:23:51.763,2025-03-17T19:08:51.69,Paket Siparişi,Kapandı,Ana Kanal,,35072717,188
272253288,,can,1109.6,105.42,TRY,2025-03-17T18:24:14.043,2025-03-17T19:08:52.313,Paket Siparişi,Kapandı,Ana Kanal,,29116105,189
272253500,,can,1127.0,18.43,TRY,2025-03-17T18:24:40.367,2025-03-17T19:08:55.697,Paket Siparişi,Kapandı,Ana Kanal,,2267581,190
272253532,,can,894.8,85.89,TRY,2025-03-17T18:24:44.673,2025-03-17T19:09:05.603,Paket Siparişi,Kapandı,Ana Kanal,,29013358,191
272254958,,can,1289.23,121.75,TRY,2025-03-17T18:27:53.36,2025-03-17T19:28:14.917,Paket Siparişi,Kapandı,Ana Kanal,,35245051,192
272255187,,can,407.9,37.08,TRY,2025-03-17T18:28:26.107,2025-03-17T19:08:58.133,Paket Siparişi,Kapandı,Ana Kanal,,35668864,193
272255282,,can,1289.23,121.74,TRY,2025-03-17T18:28:38.397,2025-03-17T19:09:00.187,Paket Siparişi,Kapandı,Ana Kanal,,35668882,194
272257102,,can,463.16,49.54,TRY,2025-03-17T18:32:30.78,2025-03-17T19:08:56.457,Paket Siparişi,Kapandı,Ana Kanal,,34451699,195
272257582,,can,395.16,42.26,TRY,2025-03-17T18:33:35.507,2025-03-17T19:44:26.72,Paket Siparişi,Kapandı,Ana Kanal,,35106385,196
272257737,,can,396.41,40.58,TRY,2025-03-17T18:33:54.923,2025-03-17T19:28:19.953,Paket Siparişi,Kapandı,Ana Kanal,,30355005,197
272258097,,can,396.41,40.58,TRY,2025-03-17T18:34:41.387,2025-03-17T19:28:20.96,Paket Siparişi,Kapandı,Ana Kanal,,35669428,198
272258710,,can,386.9,40.63,TRY,2025-03-17T18:35:59.627,2025-03-17T19:09:09.193,Paket Siparişi,Kapandı,Ana Kanal,,35669550,199
272258797,,can,1431.64,134.7,TRY,2025-03-17T18:36:10.44,2025-03-17T19:28:21.89,Paket Siparişi,Kapandı,Ana Kanal,,35669569,200
272259966,,can,379.9,39.99,TRY,2025-03-17T18:38:44.77,2025-03-17T19:09:04.17,Paket Siparişi,Kapandı,Ana Kanal,,35669784,201
272261926,,can,389.0,39.91,TRY,2025-03-17T18:42:59.463,2025-03-17T19:28:02.667,Paket Siparişi,Kapandı,Ana Kanal,,2479737,202
272262587,,can,435.36,44.12,TRY,2025-03-17T18:44:27.923,2025-03-17T19:09:07.193,Paket Siparişi,Kapandı,Ana Kanal,,34623518,203
272263185,,can,951.74,101.79,TRY,2025-03-17T18:45:46.897,2025-03-17T19:44:27.633,Paket Siparişi,Kapandı,Ana Kanal,,35670326,204
272263608,,can,1089.72,103.61,TRY,2025-03-17T18:46:43.26,2025-03-17T19:44:34.42,Paket Siparişi,Kapandı,Ana Kanal,,29857495,205
272263687,,can,379.9,39.99,TRY,2025-03-17T18:46:53.857,2025-03-17T19:44:38.587,Paket Siparişi,Kapandı,Ana Kanal,,35670395,206
272263718,,can,1048.8,10.38,TRY,2025-03-17T18:46:58.397,2025-03-17T19:44:36.987,Paket Siparişi,Kapandı,Ana Kanal,,35670375,207
272264686,,can,402.11,41.1,TRY,2025-03-17T18:48:59.043,2025-03-17T19:44:31.363,Paket Siparişi,Kapandı,Ana Kanal,,35629993,208
272264692,,can,902.32,82.03,TRY,2025-03-17T18:49:00.28,2025-03-17T19:44:33.3,Paket Siparişi,Kapandı,Ana Kanal,,35670580,209
272264693,,can,434.24,45.99,TRY,2025-03-17T18:49:00.43,2025-03-17T19:28:10.587,Paket Siparişi,Kapandı,Ana Kanal,,35670581,210
272265009,,can,497.02,49.73,TRY,2025-03-17T18:49:44.213,2025-03-17T19:44:32.483,Paket Siparişi,Kapandı,Ana Kanal,,35633296,211
272270630,,can,475.0,50.63,TRY,2025-03-17T19:02:35.86,2025-03-17T19:44:35.847,Paket Siparişi,Kapandı,Ana Kanal,,34782276,212
272276792,,can,379.9,39.99,TRY,2025-03-17T19:17:56.64,2025-03-17T19:50:07.543,Paket Siparişi,Kapandı,Ana Kanal,,2343766,213
272276947,,can,396.41,40.58,TRY,2025-03-17T19:18:20.717,2025-03-17T19:58:02.847,Paket Siparişi,Kapandı,Ana Kanal,,34260527,214
272277593,,can,1067.8,102.52,TRY,2025-03-17T19:20:10.973,2025-03-17T20:00:26.13,Paket Siparişi,Kapandı,Ana Kanal,,35672275,215
272279105,,can,812.64,86.71,TRY,2025-03-17T19:24:31.213,2025-03-17T19:50:08.997,Paket Siparişi,Kapandı,Ana Kanal,,35672468,216
272282533,,can,308.12,32.95,TRY,2025-03-17T19:35:05.643,2025-03-17T20:11:47.61,Paket Siparişi,Kapandı,Ana Kanal,,35672967,217
272284587,,can,909.33,97.25,TRY,2025-03-17T19:41:20.807,2025-03-17T21:11:15.673,Paket Siparişi,Kapandı,Ana Kanal,,34310212,218
272285659,,can,531.08,56.8,TRY,2025-03-17T19:44:21.433,2025-03-17T20:17:47.817,Paket Siparişi,Kapandı,Ana Kanal,,34351029,219
272287597,,can,429.66,43.61,TRY,2025-03-17T19:50:00.027,2025-03-17T20:28:45.467,Paket Siparişi,Kapandı,Ana Kanal,,19686180,220
272288610,,can,395.16,42.26,TRY,2025-03-17T19:53:01.377,2025-03-17T20:28:47.323,Paket Siparişi,Kapandı,Ana Kanal,,34032414,221
272289238,,can,578.9,57.17,TRY,2025-03-17T19:54:45.59,2025-03-17T20:33:46.653,Paket Siparişi,Kapandı,Ana Kanal,,35673785,222
272290975,,can,403.66,43.17,TRY,2025-03-17T19:59:25.553,2025-03-17T20:28:42.88,Paket Siparişi,Kapandı,Ana Kanal,,35673990,223
272292275,,can,790.33,84.53,TRY,2025-03-17T20:02:55.55,2025-03-17T20:28:41.17,Paket Siparişi,Kapandı,Ana Kanal,,35674140,224
272295191,Bahçe Masa 1,can,749.8,7.42,TRY,2025-03-17T20:10:40.817,2025-03-17T20:37:44.92,Masa Siparişi,Kapandı,Ana Kanal,,0,225
272299140,,can,883.74,94.52,TRY,2025-03-17T20:20:21.693,2025-03-17T20:40:32.553,Paket Siparişi,Kapandı,Ana Kanal,,35674839,226
272302827,,can,962.39,93.85,TRY,2025-03-17T20:29:09.95,2025-03-17T20:58:43.587,Paket Siparişi,Kapandı,Ana Kanal,,5509817,227
272303902,,can,1079.16,115.42,TRY,2025-03-17T20:31:46.537,2025-03-17T20:58:46.157,Paket Siparişi,Kapandı,Ana Kanal,,35675279,228
272303998,,can,395.16,42.26,TRY,2025-03-17T20:32:00.377,2025-03-17T20:58:49.387,Paket Siparişi,Kapandı,Ana Kanal,,34758169,229
272304758,,can,386.9,40.63,TRY,2025-03-17T20:33:53.83,2025-03-17T20:49:10.343,Paket Siparişi,Kapandı,Ana Kanal,,27914942,230
272378625,,can,396.41,40.58,TRY,2025-03-18T11:11:27.73,2025-03-18T11:50:13.767,Paket Siparişi,Kapandı,Ana Kanal,,35490036,101
272378805,,can,388.9,35.35,TRY,2025-03-18T11:13:07.987,2025-03-18T11:50:09.78,Paket Siparişi,Kapandı,Ana Kanal,,35685083,102
272379165,,can,405.91,41.45,TRY,2025-03-18T11:16:43.757,2025-03-18T11:50:12.163,Paket Siparişi,Kapandı,Ana Kanal,,27833711,103
272379190,,can,463.16,49.54,TRY,2025-03-18T11:16:57.31,2025-03-18T12:27:32.113,Paket Siparişi,Kapandı,Ana Kanal,,34160401,104
272379252,,can,396.41,40.58,TRY,2025-03-18T11:17:30.013,2025-03-18T11:50:10.99,Paket Siparişi,Kapandı,Ana Kanal,,28598151,105
272379554,,can,404.9,4.01,TRY,2025-03-18T11:20:13.42,2025-03-18T11:21:41.033,Gel-Al Satış,Kapandı,Ana Kanal,,0,106
272381309,,can,502.72,50.25,TRY,2025-03-18T11:34:02.187,2025-03-18T11:50:08.143,Paket Siparişi,Kapandı,Ana Kanal,,19944173,107
272381663,,can,804.14,85.8,TRY,2025-03-18T11:36:31.697,2025-03-18T12:16:22.477,Paket Siparişi,Kapandı,Ana Kanal,,35685483,108
272382237,,can,398.9,3.95,TRY,2025-03-18T11:40:33.237,2025-03-18T12:16:20.7,Paket Siparişi,Kapandı,Ana Kanal,,35685574,109
272382507,,can,508.41,50.76,TRY,2025-03-18T11:42:19.04,2025-03-18T12:27:44.027,Paket Siparişi,Kapandı,Ana Kanal,,35685610,110
272383000,,can,396.41,40.58,TRY,2025-03-18T11:45:20.017,2025-03-18T12:16:18.913,Paket Siparişi,Kapandı,Ana Kanal,,33089735,111
272383565,,can,507.9,50.72,TRY,2025-03-18T11:48:26.72,2025-03-18T12:27:35.153,Paket Siparişi,Kapandı,Ana Kanal,,33558337,112
272384098,,can,484.86,51.54,TRY,2025-03-18T11:51:19.527,2025-03-18T12:16:17.043,Paket Siparişi,Kapandı,Ana Kanal,,34281259,113
272391461,,can,349.6,3.46,TRY,2025-03-18T12:20:05.937,2025-03-18T12:57:21.85,Paket Siparişi,Kapandı,Ana Kanal,,21507902,114
272393311,,can,398.9,3.95,TRY,2025-03-18T12:26:28.487,2025-03-18T12:57:20.047,Paket Siparişi,Kapandı,Ana Kanal,,34294073,115
272393703,,can,598.47,63.89,TRY,2025-03-18T12:27:52.023,2025-03-18T13:41:04.637,Paket Siparişi,Kapandı,Ana Kanal,,34988730,116
272393807,,can,1229.47,116.31,TRY,2025-03-18T12:28:16.053,2025-03-18T12:56:22.403,Paket Siparişi,Kapandı,Ana Kanal,,35686965,117
272394150,,can,1274.51,136.07,TRY,2025-03-18T12:29:31.39,2025-03-18T13:07:15.88,Paket Siparişi,Kapandı,Ana Kanal,,35687004,118
272398796,,can,429.66,43.61,TRY,2025-03-18T12:44:49.987,2025-03-18T13:53:25.23,Paket Siparişi,Kapandı,Ana Kanal,,6069547,119
272401363,,can,429.66,43.61,TRY,2025-03-18T12:53:54.413,2025-03-18T13:41:02.68,Paket Siparişi,Kapandı,Ana Kanal,,25488270,120
272402176,Bahçe Masa 1,can,459.9,4.55,TRY,2025-03-18T12:56:53.107,2025-03-18T13:41:20.877,Masa Siparişi,Kapandı,Ana Kanal,,0,121
272404537,,can,459.9,4.55,TRY,2025-03-18T13:06:05.493,2025-03-18T13:40:59.34,Paket Siparişi,Kapandı,Ana Kanal,,30291801,122
272404644,,can,379.0,39.91,TRY,2025-03-18T13:06:31.687,2025-03-18T13:41:00.787,Paket Siparişi,Kapandı,Ana Kanal,,5914396,123
272404913,,can,407.81,41.62,TRY,2025-03-18T13:07:28.923,2025-03-18T13:40:57.323,Paket Siparişi,Kapandı,Ana Kanal,,35688097,124
272410515,,can,858.33,91.8,TRY,2025-03-18T13:31:06.383,2025-03-18T14:00:10.493,Paket Siparişi,Kapandı,Ana Kanal,,34328279,125
272411674,,can,587.78,62.72,TRY,2025-03-18T13:36:19.547,2025-03-18T14:09:26.88,Paket Siparişi,Kapandı,Ana Kanal,,34054376,126
272412560,,can,437.9,45.26,TRY,2025-03-18T13:40:25.183,2025-03-18T15:40:48.567,Paket Siparişi,Kapandı,Ana Kanal,,35659899,127
272413148,,can,395.16,42.26,TRY,2025-03-18T13:43:15.077,2025-03-18T14:09:18.327,Paket Siparişi,Kapandı,Ana Kanal,,35162455,128
272413707,,can,409.66,43.61,TRY,2025-03-18T13:45:54.827,2025-03-18T15:40:42.67,Paket Siparişi,Kapandı,Ana Kanal,,35689203,129
272413864,,can,396.41,40.58,TRY,2025-03-18T13:46:39.83,2025-03-18T15:37:51.61,Paket Siparişi,Kapandı,Ana Kanal,,35689228,130
272415327,,can,379.9,39.99,TRY,2025-03-18T13:53:42.323,2025-03-18T15:40:49.007,Paket Siparişi,Kapandı,Ana Kanal,,35689421,131
272422601,,can,402.11,41.1,TRY,2025-03-18T14:29:35.233,2025-03-18T15:40:56.33,Paket Siparişi,Kapandı,Ana Kanal,,28128160,132
272422626,,can,413.03,44.07,TRY,2025-03-18T14:29:42.053,2025-03-18T15:40:49.377,Paket Siparişi,Kapandı,Ana Kanal,,34741288,133
272424312,,can,414.63,44.34,TRY,2025-03-18T14:38:09.32,2025-03-18T15:40:52.357,Paket Siparişi,Kapandı,Ana Kanal,,34102406,134
272425160,,can,389.9,39.99,TRY,2025-03-18T14:42:06.33,2025-03-18T15:41:44.45,Paket Siparişi,Kapandı,Ana Kanal,,5719147,135
272425231,,can,410.57,43.81,TRY,2025-03-18T14:42:29.213,2025-03-18T15:40:55.243,Paket Siparişi,Kapandı,Ana Kanal,,34162914,136
272425832,,can,396.41,40.58,TRY,2025-03-18T14:45:27.06,2025-03-18T15:41:47.05,Paket Siparişi,Kapandı,Ana Kanal,,35491080,137
272426986,,can,537.8,54.34,TRY,2025-03-18T14:51:03.127,2025-03-18T15:41:54.447,Paket Siparişi,Kapandı,Ana Kanal,,33976119,138
272427053,,can,467.9,4.63,TRY,2025-03-18T14:51:24.373,2025-03-18T15:41:56.127,Paket Siparişi,Kapandı,Ana Kanal,,27703189,139
272427376,,can,396.41,40.58,TRY,2025-03-18T14:52:58.517,2025-03-18T15:50:28.07,Paket Siparişi,Kapandı,Ana Kanal,,35690804,140
272427963,,can,379.9,39.99,TRY,2025-03-18T14:55:47.253,2025-03-18T15:41:52.383,Paket Siparişi,Kapandı,Ana Kanal,,33299898,141
272428471,,can,403.66,43.17,TRY,2025-03-18T14:58:24.72,2025-03-18T15:41:57.84,Paket Siparişi,Kapandı,Ana Kanal,,34054709,142
272429096,,can,342.6,3.39,TRY,2025-03-18T15:01:37.367,2025-03-18T15:41:58.91,Paket Siparişi,Kapandı,Ana Kanal,,20340493,143
272429497,,can,463.16,49.54,TRY,2025-03-18T15:03:39.963,2025-03-18T16:24:56.91,Paket Siparişi,Kapandı,Ana Kanal,,34043435,144
272431213,,can,429.66,43.61,TRY,2025-03-18T15:11:47.973,2025-03-18T15:41:59.847,Paket Siparişi,Kapandı,Ana Kanal,,19421233,145
272432955,,can,429.66,43.61,TRY,2025-03-18T15:20:05.82,2025-03-18T16:24:59.513,Paket Siparişi,Kapandı,Ana Kanal,,35406880,146
272433410,,can,848.52,81.68,TRY,2025-03-18T15:22:21.2,2025-03-18T16:24:51.457,Paket Siparişi,Kapandı,Ana Kanal,,35691507,147
272433779,,can,507.9,50.72,TRY,2025-03-18T15:24:13.95,2025-03-18T16:34:58.44,Paket Siparişi,Kapandı,Ana Kanal,,34620407,148
272434818,,can,700.8,69.16,TRY,2025-03-18T15:29:35.66,2025-03-18T16:24:47.843,Paket Siparişi,Kapandı,Ana Kanal,,32517941,149
272435156,,can,439.8,10.01,TRY,2025-03-18T15:31:17.683,2025-03-18T16:24:49.55,Paket Siparişi,Kapandı,Ana Kanal,,1070493,150
272438820,,can,403.66,43.17,TRY,2025-03-18T15:48:39.363,2025-03-18T16:34:59.547,Paket Siparişi,Kapandı,Ana Kanal,,35692097,151
272440219,,can,379.9,39.99,TRY,2025-03-18T15:55:05.207,2025-03-18T16:24:41.57,Paket Siparişi,Kapandı,Ana Kanal,,30464020,152
272440598,,can,405.91,41.45,TRY,2025-03-18T15:56:59.643,2025-03-18T16:24:40.167,Paket Siparişi,Kapandı,Ana Kanal,,35406860,153
272444626,,can,514.16,54.99,TRY,2025-03-18T16:15:09.15,2025-03-18T16:49:33.55,Paket Siparişi,Kapandı,Ana Kanal,,35692844,154
272445315,,can,396.41,40.58,TRY,2025-03-18T16:18:04.803,2025-03-18T16:49:25.843,Paket Siparişi,Kapandı,Ana Kanal,,32146116,155
272445491,,can,435.36,44.12,TRY,2025-03-18T16:18:50.133,2025-03-18T16:49:27.707,Paket Siparişi,Kapandı,Ana Kanal,,35692949,156
272446240,,can,463.16,49.54,TRY,2025-03-18T16:22:02.05,2025-03-18T17:13:08.5,Paket Siparişi,Kapandı,Ana Kanal,,35693046,157
272446441,,can,869.4,14.26,TRY,2025-03-18T16:22:54.237,2025-03-18T19:56:49.56,Paket Siparişi,Kapandı,Ana Kanal,,35693038,158
272447138,,can,410.57,43.81,TRY,2025-03-18T16:25:54.657,2025-03-18T16:49:29.347,Paket Siparişi,Kapandı,Ana Kanal,,34199474,159
272448223,,can,399.0,41.73,TRY,2025-03-18T16:30:49.01,2025-03-18T17:13:03.06,Paket Siparişi,Kapandı,Ana Kanal,,27847426,160
272448873,,can,334.6,3.31,TRY,2025-03-18T16:33:40.79,2025-03-18T17:13:05.303,Paket Siparişi,Kapandı,Ana Kanal,,14381186,161
272449733,,can,805.73,86.07,TRY,2025-03-18T16:37:16.703,2025-03-18T17:13:06.753,Paket Siparişi,Kapandı,Ana Kanal,,34384629,162
272450382,,can,1376.63,129.69,TRY,2025-03-18T16:39:55.967,2025-03-18T17:33:29.42,Paket Siparişi,Kapandı,Ana Kanal,,35693530,163
272450746,,can,448.66,45.33,TRY,2025-03-18T16:41:25.697,2025-03-18T17:33:31.36,Paket Siparişi,Kapandı,Ana Kanal,,28466695,164
272451319,,can,622.38,66.34,TRY,2025-03-18T16:43:49.37,2025-03-18T17:13:10.37,Paket Siparişi,Kapandı,Ana Kanal,,35693654,165
272451879,,can,402.07,42.9,TRY,2025-03-18T16:46:05.007,2025-03-18T17:03:35.403,Paket Siparişi,Kapandı,Ana Kanal,,35693741,166
272451885,,can,789.8,7.82,TRY,2025-03-18T16:46:06.39,2025-03-18T19:56:58.553,Paket Siparişi,Kapandı,Ana Kanal,,9540784,167
272452235,,can,677.2,6.7,TRY,2025-03-18T16:47:33.89,2025-03-18T17:13:14.277,Paket Siparişi,Kapandı,Ana Kanal,,7762121,168
272453414,,can,809.79,86.6,TRY,2025-03-18T16:52:14.657,2025-03-18T17:33:33.967,Paket Siparişi,Kapandı,Ana Kanal,,35693954,169
272455235,,can,568.9,57.17,TRY,2025-03-18T16:59:38.977,2025-03-18T17:36:34.45,Paket Siparişi,Kapandı,Ana Kanal,,35663259,170
272455477,,can,439.9,39.99,TRY,2025-03-18T17:00:34.42,2025-03-18T17:48:03.7,Paket Siparişi,Kapandı,Ana Kanal,,35694238,171
272456376,,can,446.41,40.58,TRY,2025-03-18T17:04:02.013,2025-03-18T19:06:17.623,Paket Siparişi,Kapandı,Ana Kanal,,23451401,172
272456388,,can,524.57,52.24,TRY,2025-03-18T17:04:03.123,2025-03-18T19:06:18.47,Paket Siparişi,Kapandı,Ana Kanal,,28388275,173
272459331,,can,1042.14,111.25,TRY,2025-03-18T17:15:19.907,2025-03-18T17:33:36.53,Paket Siparişi,Kapandı,Ana Kanal,,35694794,174
272460155,,can,405.91,41.45,TRY,2025-03-18T17:18:20.65,2025-03-18T17:48:06.873,Paket Siparişi,Kapandı,Ana Kanal,,16414597,175
272460681,,can,1228.89,130.8,TRY,2025-03-18T17:20:06.54,2025-03-18T17:49:04.79,Paket Siparişi,Kapandı,Ana Kanal,,35694994,176
272463367,,can,909.33,97.25,TRY,2025-03-18T17:29:35.07,2025-03-18T17:49:06.987,Paket Siparişi,Kapandı,Ana Kanal,,34499380,177
272465132,,can,403.66,43.17,TRY,2025-03-18T17:35:29.583,2025-03-18T19:06:02.98,Paket Siparişi,Kapandı,Ana Kanal,,35695830,178
272465212,,can,1253.49,134.07,TRY,2025-03-18T17:35:46.11,2025-03-18T19:06:02.26,Paket Siparişi,Kapandı,Ana Kanal,,35695845,179
272469470,,can,699.2,6.92,TRY,2025-03-18T17:49:46.817,2025-03-18T18:04:33.037,Paket Siparişi,Kapandı,Ana Kanal,,19766144,180
272469777,,can,690.81,73.78,TRY,2025-03-18T17:50:36.19,2025-03-18T19:06:20.177,Paket Siparişi,Kapandı,Ana Kanal,,35030867,181
272470800,,can,429.66,43.61,TRY,2025-03-18T17:53:45.433,2025-03-18T19:06:04.443,Paket Siparişi,Kapandı,Ana Kanal,,35696854,182
272471072,,can,396.41,40.58,TRY,2025-03-18T17:54:30.27,2025-03-18T19:06:03.717,Paket Siparişi,Kapandı,Ana Kanal,,31338002,183
272471757,Bahçe Masa 1,can,1049.4,10.39,TRY,2025-03-18T17:56:30.48,2025-03-18T20:56:06.88,Masa Siparişi,Kapandı,Ana Kanal,,0,184
272474918,,can,842.82,81.17,TRY,2025-03-18T18:05:02.817,2025-03-18T19:06:07.87,Paket Siparişi,Kapandı,Ana Kanal,,17612935,185
272475831,,can,429.66,43.61,TRY,2025-03-18T18:07:17.993,2025-03-18T19:06:10.343,Paket Siparişi,Kapandı,Ana Kanal,,35697885,186
272476365,,can,514.95,54.97,TRY,2025-03-18T18:08:37.41,2025-03-18T19:06:05.747,Paket Siparişi,Kapandı,Ana Kanal,,35697986,187
272477345,,can,395.16,42.26,TRY,2025-03-18T18:11:05.153,2025-03-18T19:06:12.547,Paket Siparişi,Kapandı,Ana Kanal,,35463374,188
272478256,,can,502.71,50.25,TRY,2025-03-18T18:13:19.54,2025-03-18T19:06:09.003,Paket Siparişi,Kapandı,Ana Kanal,,22495630,189
272479332,,can,407.0,43.35,TRY,2025-03-18T18:15:49.697,2025-03-18T19:06:15.1,Paket Siparişi,Kapandı,Ana Kanal,,34059615,190
272479351,,can,402.07,42.9,TRY,2025-03-18T18:15:52.59,2025-03-18T19:06:17.083,Paket Siparişi,Kapandı,Ana Kanal,,35698612,191
272479533,,can,937.82,89.8,TRY,2025-03-18T18:16:20.333,2025-03-18T19:06:22.953,Paket Siparişi,Kapandı,Ana Kanal,,32491451,192
272480491,,can,937.73,89.79,TRY,2025-03-18T18:18:35.937,2025-03-18T19:06:11.743,Paket Siparişi,Kapandı,Ana Kanal,,18051804,193
272480498,,can,396.41,40.58,TRY,2025-03-18T18:18:37.35,2025-03-18T19:06:15.847,Paket Siparişi,Kapandı,Ana Kanal,,35698854,194
272481141,,can,861.82,82.89,TRY,2025-03-18T18:20:06.957,2025-03-18T19:06:19.283,Paket Siparişi,Kapandı,Ana Kanal,,28352154,195
272481272,,can,1655.1,155.01,TRY,2025-03-18T18:20:22.367,2025-03-18T19:57:02.147,Paket Siparişi,Kapandı,Ana Kanal,,31269756,196
272481274,,can,442.9,45.72,TRY,2025-03-18T18:20:22.627,2025-03-18T19:06:25.027,Paket Siparişi,Kapandı,Ana Kanal,,2233661,197
272481282,,can,389.9,39.99,TRY,2025-03-18T18:20:23.507,2025-03-18T19:06:26.237,Paket Siparişi,Kapandı,Ana Kanal,,15810787,198
272481286,,can,829.8,79.98,TRY,2025-03-18T18:20:24.503,2025-03-18T20:27:27.377,Paket Siparişi,Kapandı,Ana Kanal,,35699012,199
272481996,,can,479.8,49.07,TRY,2025-03-18T18:22:00.177,2025-03-18T19:06:20.847,Paket Siparişi,Kapandı,Ana Kanal,,30199863,200
272482155,,can,404.01,41.27,TRY,2025-03-18T18:22:22.993,2025-03-18T19:06:31.14,Paket Siparişi,Kapandı,Ana Kanal,,31552614,201
272483187,,can,467.66,47.06,TRY,2025-03-18T18:24:37.79,2025-03-18T19:16:14.257,Paket Siparişi,Kapandı,Ana Kanal,,19087221,202
272483742,,can,410.57,43.81,TRY,2025-03-18T18:25:49.743,2025-03-18T19:09:44.413,Paket Siparişi,Kapandı,Ana Kanal,,35699505,203
272485416,,can,395.16,42.26,TRY,2025-03-18T18:29:24.363,2025-03-18T19:56:40.013,Paket Siparişi,Kapandı,Ana Kanal,,34535037,204
272485927,,can,403.66,43.17,TRY,2025-03-18T18:30:27.72,2025-03-18T19:56:55.38,Paket Siparişi,Kapandı,Ana Kanal,,35699957,205
272487114,,can,396.41,40.58,TRY,2025-03-18T18:32:58.25,2025-03-18T19:56:53.593,Paket Siparişi,Kapandı,Ana Kanal,,35700207,206
272488035,,can,1210.99,129.52,TRY,2025-03-18T18:35:01.78,2025-03-18T20:27:29.147,Paket Siparişi,Kapandı,Ana Kanal,,35700398,207
272488093,,can,349.6,3.46,TRY,2025-03-18T18:35:10.647,2025-03-18T19:56:57.82,Paket Siparişi,Kapandı,Ana Kanal,,19766144,208
272488467,,can,500.91,50.08,TRY,2025-03-18T18:35:55.077,2025-03-18T19:56:56.16,Paket Siparişi,Kapandı,Ana Kanal,,35700489,209
272489194,,can,396.41,40.58,TRY,2025-03-18T18:37:25.61,2025-03-18T19:56:47.603,Paket Siparişi,Kapandı,Ana Kanal,,17913155,210
272489427,,can,480.92,51.17,TRY,2025-03-18T18:37:59.383,2025-03-18T19:56:51.26,Paket Siparişi,Kapandı,Ana Kanal,,35700689,211
272489864,,can,947.32,90.67,TRY,2025-03-18T18:38:56.313,2025-03-18T19:57:06.903,Paket Siparişi,Kapandı,Ana Kanal,,26293569,212
272489881,,can,842.82,81.17,TRY,2025-03-18T18:38:57.573,2025-03-18T19:56:40.897,Paket Siparişi,Kapandı,Ana Kanal,,22089357,213
272490094,,can,449.9,4.45,TRY,2025-03-18T18:39:26.58,2025-03-18T19:57:04.867,Paket Siparişi,Kapandı,Ana Kanal,,3483804,214
272490232,,can,396.41,40.58,TRY,2025-03-18T18:39:41.817,2025-03-18T19:56:48.673,Paket Siparişi,Kapandı,Ana Kanal,,15695280,215
272490244,,can,396.41,40.58,TRY,2025-03-18T18:39:42.907,2025-03-18T20:27:02.31,Paket Siparişi,Kapandı,Ana Kanal,,35700845,216
272491095,,can,403.66,43.17,TRY,2025-03-18T18:41:39.91,2025-03-18T19:56:52.423,Paket Siparişi,Kapandı,Ana Kanal,,35701009,217
272491240,,can,429.66,43.61,TRY,2025-03-18T18:41:57.027,2025-03-18T19:57:07.883,Paket Siparişi,Kapandı,Ana Kanal,,20924889,218
272491347,,can,410.57,43.81,TRY,2025-03-18T18:42:09.627,2025-03-18T19:56:59.713,Paket Siparişi,Kapandı,Ana Kanal,,34114983,219
272494345,,can,1586.35,169.65,TRY,2025-03-18T18:48:24.65,2025-03-18T19:57:08.937,Paket Siparişi,Kapandı,Ana Kanal,,35701618,220
272494481,,can,463.16,49.54,TRY,2025-03-18T18:48:44.637,2025-03-18T20:26:49.617,Paket Siparişi,Kapandı,Ana Kanal,,34928929,221
272494740,,can,395.16,42.26,TRY,2025-03-18T18:49:19.653,2025-03-18T19:57:03.867,Paket Siparişi,Kapandı,Ana Kanal,,35701684,222
272496554,,can,429.66,43.61,TRY,2025-03-18T18:53:15.287,2025-03-18T20:01:34.417,Paket Siparişi,Kapandı,Ana Kanal,,35701963,223
272497230,,can,435.36,44.12,TRY,2025-03-18T18:54:45.677,2025-03-18T20:27:04.233,Paket Siparişi,Kapandı,Ana Kanal,,31557590,224
272497564,,can,1146.82,108.8,TRY,2025-03-18T18:55:30.703,2025-03-18T19:57:05.803,Paket Siparişi,Kapandı,Ana Kanal,,31642621,225
272498125,,can,403.66,43.17,TRY,2025-03-18T18:56:49.737,2025-03-18T19:57:01.387,Paket Siparişi,Kapandı,Ana Kanal,,34124989,226
272498215,,can,396.41,40.58,TRY,2025-03-18T18:57:01.437,2025-03-18T20:01:35.913,Paket Siparişi,Kapandı,Ana Kanal,,35702228,227
272499204,,can,396.41,40.58,TRY,2025-03-18T18:59:17.097,2025-03-18T20:01:37.21,Paket Siparişi,Kapandı,Ana Kanal,,35702376,228
272500188,,can,396.41,40.58,TRY,2025-03-18T19:01:32.837,2025-03-18T20:27:05.287,Paket Siparişi,Kapandı,Ana Kanal,,35702543,229
